x;y;z
oxford_gdp_per_capita_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_TransitStationsMobility_index;0.261555880384593
oxford_aged_65_older_tbd__cep_repronum_se_numeric;c3_Apple_TransitMobility_index;0.261236291395582
oxford_cardiovasc_death_rate_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_ResidentialMobility_index;0.261012397534023
oxford_aged_65_older_tbd__cep_repronum_numeric;c3_Apple_TransitMobility_index;0.260992860674724
oxford_aged_70_older_tbd__oxford_total_deaths_per_million_tbd;c3_Google_ParksMobility_index;0.260222526719957
c3_MortalityRateUnder5International_numeric__oxford_new_deaths_smoothed_per_million_tbd;c3_Apple_TransitMobility_index;0.260182442575782
oxford_aged_65_older_tbd__oxford_tests_per_case_tbd;c3_Google_ResidentialMobility_index;0.259996316008989
oxford_aged_70_older_tbd__oxford_total_deaths_tbd;c3_Google_ParksMobility_index;0.259815896898155
oxford_population_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_WorkplacesMobility_index;0.258838820296625
oxford_aged_70_older_tbd__oxford_new_tests_tbd;c3_Apple_WalkingMobility_index;0.258676703976029
c3_MaleFemaletotal_InternationalCensus_integer__oxford_weekly_icu_admissions_tbd;c3_Google_WorkplacesMobility_index;0.258505971989164
oxford_aged_70_older_tbd__oxford_total_cases_per_million_tbd;c3_Apple_TransitMobility_index;0.258358835742258
oxford_aged_70_older_tbd__oxford_total_cases_per_million_tbd;c3_Apple_TransitMobility_index;0.258358835742258
oxford_hospital_beds_per_thousand_tbd__oxford_new_deaths_per_million_tbd;c3_Apple_TransitMobility_index;0.258250517761429
oxford_population_density_tbd__oxford_total_tests_per_thousand_tbd;c3_Apple_TransitMobility_index;0.258024920727745
c3_MortalityRateUnder5International_numeric__oxford_new_tests_smoothed_tbd;c3_Google_ParksMobility_index;0.25794908270423
oxford_human_development_index_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_ResidentialMobility_index;0.25736865230798
oxford_aged_70_older_tbd__oxford_total_cases_tbd;c3_Apple_TransitMobility_index;0.257204327571783
oxford_female_smokers_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_GroceryMobility_index;0.256863920933368
oxford_female_smokers_tbd__oxford_new_tests_tbd;c3_Google_ResidentialMobility_index;0.25587903231022
oxford_aged_65_older_tbd__oxford_total_tests_tbd;c3_Google_ResidentialMobility_index;0.25533795560248
oxford_population_density_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_GroceryMobility_index;0.255294128199893
oxford_life_expectancy_tbd__oxford_total_tests_per_thousand_tbd;c3_Apple_TransitMobility_index;0.25528922438567
oxford_aged_65_older_tbd__oxford_reproduction_rate_tbd;c3_Google_ParksMobility_index;0.255045425853655
oxford_aged_70_older_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_Google_ParksMobility_index;0.255011232126259
oxford_median_age_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_ResidentialMobility_index;0.254639304760686
oxford_male_smokers_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_WorkplacesMobility_index;0.254615400387172
oxford_life_expectancy_tbd__oxford_new_tests_tbd;c3_Apple_TransitMobility_index;0.254022538134274
c3_MortalityRateUnder5International_numeric__oxford_weekly_icu_admissions_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.253976134824291
oxford_aged_70_older_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_RetailMobility_index;0.253614948967127
c3_MortalityRateUnder5International_numeric__oxford_tests_per_case_tbd;c3_Google_ParksMobility_index;0.253611984926472
oxford_median_age_tbd__oxford_hosp_patients_per_million_tbd;c3_Apple_TransitMobility_index;0.253488874088833
oxford_aged_65_older_tbd__oxford_total_deaths_per_million_tbd;c3_Google_ParksMobility_index;0.252986273993714
oxford_aged_65_older_tbd__oxford_total_deaths_tbd;c3_Google_ParksMobility_index;0.252633173264705
oxford_life_expectancy_tbd__oxford_positive_rate_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.252083788858469
oxford_aged_70_older_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_TransitStationsMobility_index;0.25127332188685
oxford_aged_70_older_tbd__oxford_new_tests_tbd;c3_Apple_DrivingMobility_index;0.251061904837217
oxford_hospital_beds_per_thousand_tbd__oxford_tests_per_case_tbd;c3_Google_ParksMobility_index;0.250721928392026
oxford_diabetes_prevalence_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_GroceryMobility_index;0.249999826180203
oxford_aged_70_older_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Apple_TransitMobility_index;0.249933568094395
oxford_gdp_per_capita_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_RetailMobility_index;0.249873346380637
c3_MortalityRateUnder5International_numeric__oxford_total_tests_tbd;c3_Apple_TransitMobility_index;0.249511444106014
oxford_aged_65_older_tbd__oxford_total_tests_per_thousand_tbd;c3_Google_RetailMobility_index;0.249436505039584
oxford_extreme_poverty_tbd__oxford_positive_rate_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.24936756072557
oxford_aged_70_older_tbd__oxford_new_cases_per_million_tbd;c3_Apple_TransitMobility_index;0.249108955660626
oxford_aged_65_older_tbd__oxford_new_deaths_smoothed_per_million_tbd;c3_Google_ParksMobility_index;0.248983576980309
oxford_aged_70_older_tbd__oxford_new_tests_tbd;c3_Apple_TransitMobility_index;0.248785074815842
oxford_life_expectancy_tbd__oxford_tests_per_case_tbd;c3_Google_ParksMobility_index;0.248586816375806
c3_LifeExpectancyInternational_numeric__oxford_new_tests_tbd;c3_Apple_TransitMobility_index;0.248398777908961
oxford_extreme_poverty_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_ResidentialMobility_index;0.248231655424683
oxford_gdp_per_capita_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_RetailMobility_index;0.247817144879274
oxford_aged_70_older_tbd__oxford_new_cases_tbd;c3_Apple_TransitMobility_index;0.247551604285918
oxford_life_expectancy_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_WorkplacesMobility_index;0.247411782392542
oxford_aged_70_older_tbd__oxford_total_tests_per_thousand_tbd;c3_Google_RetailMobility_index;0.247084255494329
oxford_human_development_index_tbd__oxford_total_tests_tbd;c3_Apple_TransitMobility_index;0.246930074988323
oxford_hospital_beds_per_thousand_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_ResidentialMobility_index;0.24652193297761
c3_LifeExpectancyInternational_numeric__oxford_weekly_icu_admissions_tbd;c3_Google_WorkplacesMobility_index;0.245988449651361
oxford_diabetes_prevalence_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_WorkplacesMobility_index;0.245803249824402
oxford_aged_70_older_tbd__oxford_new_cases_smoothed_tbd;c3_Apple_TransitMobility_index;0.245715203568362
oxford_aged_70_older_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_ParksMobility_index;0.245448935881248
oxford_female_smokers_tbd__oxford_total_tests_per_thousand_tbd;c3_Google_RetailMobility_index;0.245402320770768
oxford_cardiovasc_death_rate_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_WorkplacesMobility_index;0.245264943964783
oxford_aged_65_older_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_TransitStationsMobility_index;0.245165558713595
oxford_male_smokers_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_ResidentialMobility_index;0.245119071293388
oxford_aged_70_older_tbd__oxford_tests_per_case_tbd;c3_Google_ResidentialMobility_index;0.24502791954685
oxford_aged_70_older_tbd__oxford_total_tests_tbd;c3_Apple_WalkingMobility_index;0.244706146844189
oxford_aged_70_older_tbd__oxford_total_tests_per_thousand_tbd;c3_Apple_WalkingMobility_index;0.24462143423774
oxford_aged_70_older_tbd__oxford_new_deaths_per_million_tbd;c3_Google_ParksMobility_index;0.244608335132389
c3_LifeExpectancyInternational_numeric__oxford_hosp_patients_per_million_tbd;c3_Google_ResidentialMobility_index;0.244575854912343
oxford_aged_65_older_tbd__oxford_new_deaths_smoothed_tbd;c3_Apple_TransitMobility_index;0.244426809445437
oxford_human_development_index_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_ResidentialMobility_index;0.24431449973931
oxford_aged_70_older_tbd__oxford_new_cases_per_million_tbd;c3_Google_ParksMobility_index;0.244278619513813
oxford_aged_65_older_tbd__oxford_positive_rate_tbd;c3_Google_ResidentialMobility_index;0.244260335516892
oxford_life_expectancy_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_RetailMobility_index;0.244211754860355
oxford_median_age_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_ResidentialMobility_index;0.244175977857375
oxford_aged_65_older_tbd__oxford_new_deaths_tbd;c3_Apple_TransitMobility_index;0.243963128117601
c3_MaleFemaletotal_InternationalCensus_integer__oxford_tests_per_case_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.243913895654503
oxford_female_smokers_tbd__oxford_new_tests_smoothed_tbd;c3_Google_ResidentialMobility_index;0.243904023978247
c3_LifeExpectancyInternational_numeric__oxford_weekly_icu_admissions_tbd;c3_Google_ResidentialMobility_index;0.24365859293708
oxford_hospital_beds_per_thousand_tbd__oxford_total_tests_per_thousand_tbd;c3_Google_TransitStationsMobility_index;0.243623573044071
oxford_median_age_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Apple_TransitMobility_index;0.243280198878753
oxford_aged_70_older_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Apple_TransitMobility_index;0.243239642278289
oxford_extreme_poverty_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_RetailMobility_index;0.242670904631029
c3_MortalityRateUnder5International_numeric__oxford_weekly_icu_admissions_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.24260892152885
oxford_median_age_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_WorkplacesMobility_index;0.242543891458842
oxford_aged_70_older_tbd__oxford_total_tests_per_thousand_tbd;c3_Apple_TransitMobility_index;0.242469064640729
oxford_aged_65_older_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_RetailMobility_index;0.242419838708401
oxford_aged_65_older_tbd__oxford_new_tests_tbd;c3_Apple_TransitMobility_index;0.242133734047114
oxford_aged_65_older_tbd__oxford_hosp_patients_per_million_tbd;c3_Apple_TransitMobility_index;0.242066953288125
c3_MortalityRateUnder5International_numeric__oxford_positive_rate_tbd;c3_Apple_TransitMobility_index;0.24182577929642
oxford_median_age_tbd__oxford_total_tests_per_thousand_tbd;c3_Google_GroceryMobility_index;0.24172549723653
oxford_aged_70_older_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_RetailMobility_index;0.241574741845081
oxford_aged_70_older_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Apple_TransitMobility_index;0.241370624416023
oxford_aged_70_older_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_ParksMobility_index;0.241068986410798
oxford_handwashing_facilities_tbd__oxford_new_tests_tbd;c3_Apple_TransitMobility_index;0.240943696369523
oxford_aged_70_older_tbd__oxford_new_deaths_tbd;c3_Google_ParksMobility_index;0.240865977118388
oxford_life_expectancy_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_ResidentialMobility_index;0.2405820225363
oxford_population_tbd__oxford_tests_per_case_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.239913388791103
oxford_aged_65_older_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_RetailMobility_index;0.239458074785563
c3_LifeExpectancyInternational_numeric__oxford_hosp_patients_per_million_tbd;c3_Google_RetailMobility_index;0.239379589993875
oxford_aged_70_older_tbd__c3_JHU_ConfirmedCases_integer;c3_Apple_TransitMobility_index;0.239344430579613
oxford_aged_70_older_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Apple_TransitMobility_index;0.239318720644409
oxford_aged_70_older_tbd__oxford_tests_per_case_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.23929141061547
oxford_handwashing_facilities_tbd__cep_repronum_se_numeric;c3_Apple_TransitMobility_index;0.239222514621771
c3_MortalityRateUnder5International_numeric__oxford_weekly_icu_admissions_per_million_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.239179728881727
oxford_aged_65_older_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_ParksMobility_index;0.239112110183443
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_tests_smoothed_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.239082708360148
oxford_aged_70_older_tbd__oxford_total_cases_tbd;c3_Google_ParksMobility_index;0.238977658123109
oxford_aged_70_older_tbd__oxford_total_cases_per_million_tbd;c3_Google_ParksMobility_index;0.238893008468392
oxford_aged_70_older_tbd__oxford_total_cases_per_million_tbd;c3_Google_ParksMobility_index;0.238893008468392
oxford_aged_65_older_tbd__oxford_new_tests_tbd;c3_Google_ResidentialMobility_index;0.23883046669606
oxford_aged_70_older_tbd__oxford_new_tests_smoothed_per_thousand_tbd;c3_Google_ResidentialMobility_index;0.238489075406171
oxford_aged_65_older_tbd__oxford_new_deaths_per_million_tbd;c3_Google_ParksMobility_index;0.238294660093117
oxford_aged_65_older_tbd__oxford_new_cases_per_million_tbd;c3_Google_ParksMobility_index;0.237821561175175
oxford_aged_70_older_tbd__oxford_new_cases_tbd;c3_Google_ParksMobility_index;0.23778263110274
oxford_aged_65_older_tbd__oxford_weekly_icu_admissions_per_million_tbd;c3_Google_WorkplacesMobility_index;0.237700138606818
oxford_aged_70_older_tbd__oxford_new_cases_smoothed_tbd;c3_Google_ParksMobility_index;0.237598609182929
oxford_male_smokers_tbd__oxford_total_tests_per_thousand_tbd;c3_Apple_TransitMobility_index;0.237455916449826
oxford_cardiovasc_death_rate_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_ResidentialMobility_index;0.237301028395921
oxford_hospital_beds_per_thousand_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_ResidentialMobility_index;0.237010032636824
oxford_aged_70_older_tbd__oxford_total_tests_per_thousand_tbd;c3_Apple_DrivingMobility_index;0.236853249644833
oxford_aged_70_older_tbd__oxford_positive_rate_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.23684171993842
oxford_handwashing_facilities_tbd__oxford_total_tests_per_thousand_tbd;c3_Google_ResidentialMobility_index;0.236676175770478
c3_MortalityRateUnder5International_numeric__oxford_total_tests_tbd;c3_Google_ParksMobility_index;0.236632819253233
oxford_aged_65_older_tbd__oxford_total_tests_per_thousand_tbd;c3_Apple_TransitMobility_index;0.236413950751963
c3_MortalityRateUnder5International_numeric__oxford_total_tests_per_thousand_tbd;c3_Google_ResidentialMobility_index;0.235965800708285
c3_MortalityRateUnder5International_numeric__oxford_new_tests_tbd;c3_Google_ParksMobility_index;0.235936306377615
oxford_aged_70_older_tbd__oxford_total_tests_tbd;c3_Apple_DrivingMobility_index;0.235785976500683
oxford_population_tbd__oxford_new_tests_smoothed_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.235659035602462
oxford_hospital_beds_per_thousand_tbd__oxford_hosp_patients_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.235612331092681
c3_MortalityRateUnder5International_numeric__oxford_weekly_icu_admissions_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.235571138209221
oxford_median_age_tbd__oxford_reproduction_rate_tbd;c3_Apple_TransitMobility_index;0.235490210745921
oxford_handwashing_facilities_tbd__cep_repronum_numeric;c3_Apple_TransitMobility_index;0.235360663702602
oxford_aged_65_older_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_ParksMobility_index;0.23518892479488
oxford_cardiovasc_death_rate_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_TransitStationsMobility_index;0.235079209267978
oxford_cardiovasc_death_rate_tbd__oxford_positive_rate_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.234884053561574
oxford_aged_65_older_tbd__oxford_total_cases_per_million_tbd;c3_Apple_TransitMobility_index;0.23488181258319
oxford_aged_65_older_tbd__oxford_total_cases_per_million_tbd;c3_Apple_TransitMobility_index;0.23488181258319
oxford_aged_65_older_tbd__oxford_new_deaths_tbd;c3_Google_ParksMobility_index;0.23483481985883
oxford_human_development_index_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_TransitStationsMobility_index;0.234753683431499
oxford_hospital_beds_per_thousand_tbd__oxford_hosp_patients_per_million_tbd;c3_Apple_TransitMobility_index;0.234497860285747
c3_MortalityRateUnder5International_numeric__oxford_new_tests_smoothed_per_thousand_tbd;c3_Google_ParksMobility_index;0.234338916871176
oxford_aged_70_older_tbd__oxford_tests_per_case_tbd;c3_Apple_WalkingMobility_index;0.234285079661576
oxford_aged_65_older_tbd__oxford_positive_rate_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.234237361924493
c3_MortalityRateUnder5International_numeric__oxford_new_deaths_per_million_tbd;c3_Apple_TransitMobility_index;0.233994094802855
oxford_handwashing_facilities_tbd__oxford_new_tests_smoothed_per_thousand_tbd;c3_Apple_TransitMobility_index;0.2339759374739
c3_MortalityRateUnder5International_numeric__oxford_hosp_patients_per_million_tbd;c3_Google_RetailMobility_index;0.233902473032527
c3_MortalityRateUnder5International_numeric__oxford_positive_rate_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.233871587373636
oxford_aged_65_older_tbd__oxford_total_cases_tbd;c3_Apple_TransitMobility_index;0.233811716935534
oxford_life_expectancy_tbd__oxford_weekly_icu_admissions_tbd;c3_Google_ResidentialMobility_index;0.233435917671682
oxford_human_development_index_tbd__oxford_hosp_patients_per_million_tbd;c3_Google_RetailMobility_index;0.233062366957946
oxford_human_development_index_tbd__oxford_weekly_icu_admissions_tbd;c3_Apple_TransitMobility_index;0.232899647119311
oxford_cardiovasc_death_rate_tbd__oxford_positive_rate_tbd;c3_Apple_TransitMobility_index;0.232824114849511
oxford_aged_70_older_tbd__oxford_positive_rate_tbd;c3_Apple_WalkingMobility_index;0.232823277326554
oxford_hospital_beds_per_thousand_tbd__oxford_positive_rate_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.232599666575734
oxford_aged_65_older_tbd__oxford_total_cases_tbd;c3_Google_ParksMobility_index;0.232535624704005
c3_LifeExpectancyInternational_numeric__oxford_new_deaths_smoothed_per_million_tbd;c3_Apple_TransitMobility_index;0.232434540546958
oxford_aged_65_older_tbd__oxford_total_cases_per_million_tbd;c3_Google_ParksMobility_index;0.232348441884924
